    0.1000000000E-01    0.4160373718+211   -0.2071751599+212    0.1031675454+213     324.0435975        -4.979724754        0.4160373718+211
    0.7206974128E-01    0.4207210971E+25   -0.2053067099E+26    0.1002778858E+27     328.1524765        -4.879876749        0.4207210971E+25
    0.7307086614E-01    0.1664476580E+25   -0.8115494248E+25    0.3960592419E+26     328.1836068        -4.875703478        0.1664476580E+25
    0.7407199100E-01    0.6757458382E+24   -0.3291897371E+25    0.1605208833E+26     328.2083634        -4.871502250        0.6757458382E+24
    0.7507311586E-01    0.2812288418E+24   -0.1368819330E+25    0.6669125785E+25     328.2269771        -4.867279334        0.2812288418E+24
    0.7607424072E-01    0.1198613005E+24   -0.5828903890E+24    0.2837560680E+25     328.2397044        -4.863040751        0.1198613005E+24
    0.7707536558E-01    0.5226783433E+23   -0.2539585488E+24    0.1235250482E+25     328.2468228        -4.858792259        0.5226783433E+23
    0.7807649044E-01    0.2329918217E+23   -0.1131067961E+24    0.5496848235E+24     328.2486262        -4.854539325        0.2329918217E+23
    0.7907761530E-01    0.1060793879E+23   -0.5145154890E+23    0.2498364019E+24     328.2454206        -4.850287120        0.1060793879E+23
    0.8007874016E-01    0.4928980207E+22   -0.2388603771E+23    0.1158866439E+24     328.2375201        -4.846040500        0.4928980207E+22
    0.8107986502E-01    0.2335540799E+22   -0.1130823080E+23    0.5481711036E+23     328.2252431        -4.841804007        0.2335540799E+22
    0.8208098988E-01    0.1127734108E+22   -0.5455506066E+22    0.2642343594E+23     328.2089093        -4.837581862        0.1127734108E+22
    0.8308211474E-01    0.5545164739E+21   -0.2680187707E+22    0.1297039351E+23     328.1888363        -4.833377967        0.5545164739E+21
    0.8408323960E-01    0.2774753790E+21   -0.1339982965E+22    0.6479211598E+22     328.1653380        -4.829195908        0.2774753790E+21
    0.8508436445E-01    0.1412094845E+21   -0.6813412642E+21    0.3291729014E+22     328.1387215        -4.825038961        0.1412094845E+21
    0.8608548931E-01    0.7304196658E+20   -0.3521287540E+21    0.1699805392E+22     328.1092859        -4.820910095        0.7304196658E+20
    0.8708661417E-01    0.3837972800E+20   -0.1848679340E+21    0.8916608860E+21     328.0773204        -4.816811988        0.3837972800E+20
    0.8808773903E-01    0.2047458416E+20   -0.9853899417E+20    0.4748855858E+21     328.0431036        -4.812747032        0.2047458416E+20
    0.8908886389E-01    0.1108372141E+20   -0.5329848340E+20    0.2566498271E+21     328.0069022        -4.808717347        0.1108372141E+20
    0.9008998875E-01    0.6085510761E+19   -0.2923920442E+20    0.1406823628E+21     327.9689702        -4.804724791        0.6085510761E+19
    0.9109111361E-01    0.3387213087E+19   -0.1626123427E+20    0.7817690427E+20     327.9295492        -4.800770974        0.3387213087E+19
    0.9209223847E-01    0.1910399495E+19   -0.9163913711E+19    0.4402099380E+20     327.8888673        -4.796857273        0.1910399495E+19
    0.9309336333E-01    0.1091321584E+19   -0.5230687806E+19    0.2510699284E+20     327.8471395        -4.792984840        0.1091321584E+19
    0.9409448819E-01    0.6311708684E+18   -0.3022774880E+19    0.1449779714E+20     327.8045677        -4.789154620        0.6311708684E+18
    0.9509561305E-01    0.3694309307E+18   -0.1767862719E+19    0.8472438555E+19     327.7613407        -4.785367364        0.3694309307E+18
    0.9609673791E-01    0.2187486646E+18   -0.1045973785E+19    0.5008962792E+19     327.7176349        -4.781623637        0.2187486646E+18
    0.9709786277E-01    0.1309857565E+18   -0.6258399681E+18    0.2994752368E+19     327.6736142        -4.777923835        0.1309857565E+18
    0.9809898763E-01    0.7928964404E+17   -0.3785500259E+18    0.1810068740E+19     327.6294307        -4.774268198        0.7928964404E+17
    0.9910011249E-01    0.4850383372E+17   -0.2313951449E+18    0.1105614640E+19     327.5852251        -4.770656816        0.4850383372E+17
    0.1001012373        0.2997521255E+17   -0.1428945254E+18    0.6822546231E+18     327.5411274        -4.767089646        0.2997521255E+17
    0.1011023622        0.1870855008E+17   -0.8911942278E+17    0.4251950894E+18     327.4972572        -4.763566518        0.1870855008E+17
    0.1021034871        0.1178908403E+17   -0.5611706739E+17    0.2675466033E+18     327.4537244        -4.760087151        0.1178908403E+17
    0.1031046119        0.7498209971E+16   -0.3566636911E+17    0.1699243377E+18     327.4106297        -4.756651153        0.7498209971E+16
    0.1041057368        0.4812304860E+16   -0.2287412677E+17    0.1089022911E+18     327.3680654        -4.753258041        0.4812304860E+16
    0.1051068616        0.3115671783E+16   -0.1479915196E+17    0.7040908473E+17     327.3261156        -4.749907240        0.3115671783E+16
    0.1061079865        0.2034430035E+16   -0.9656621733E+16    0.4591134348E+17     327.2848570        -4.746598096        0.2034430035E+16
    0.1071091114        0.1339429851E+16   -0.6353357637E+16    0.3018592533E+17     327.2443594        -4.743329882        0.1339429851E+16
    0.1081102362        0.8889575683E+15   -0.4213749373E+16    0.2000689762E+17     327.2046862        -4.740101804        0.8889575683E+15
    0.1091113611        0.5946034917E+15   -0.2816585013E+16    0.1336432932E+17     327.1658947        -4.736913006        0.5946034917E+15
    0.1101124859        0.4007415982E+15   -0.1897015582E+16    0.8995220181E+16     327.1280370        -4.733762580        0.4007415982E+15
    0.1111136108        0.2720825071E+15   -0.1287126995E+16    0.6099330568E+16     327.0911600        -4.730649567        0.2720825071E+15
    0.1121147357        0.1860578746E+15   -0.8796021776E+15    0.4165528901E+16     327.0553062        -4.727572964        0.1860578746E+15
    0.1131158605        0.1281214768E+15   -0.6053139821E+15    0.2864776761E+16     327.0205137        -4.724531727        0.1281214768E+15
    0.1141169854        0.8882608434E+14   -0.4193945580E+15    0.1983636810E+16     326.9868169        -4.721524776        0.8882608434E+14
    0.1151181102        0.6199047626E+14   -0.2925052236E+15    0.1382627755E+16     326.9542468        -4.718550998        0.6199047626E+14
    0.1161192351        0.4354108660E+14   -0.2053227508E+15    0.9699378393E+15     326.9228310        -4.715609251        0.4354108660E+14
    0.1171203600        0.3077443008E+14   -0.1450306064E+15    0.6847065770E+15     326.8925946        -4.712698367        0.3077443008E+14
    0.1181214848        0.2188398594E+14   -0.1030695724E+15    0.4863132004E+15     326.8635599        -4.709817153        0.2188398594E+14
    0.1191226097        0.1565453318E+14   -0.7368533031E+14    0.3474641617E+15     326.8357469        -4.706964397        0.1565453318E+14
    0.1201237345        0.1126328514E+14   -0.5298405738E+14    0.2497009272E+15     326.8091737        -4.704138866        0.1126328514E+14
    0.1211248594        0.8149623078E+13   -0.3831414334E+14    0.1804606401E+15     326.7838563        -4.701339311        0.8149623078E+13
