     -149.645195044231997    21055.224999114274397         1       305       336     1226.0449080812     4579.7830908646     5203.8963350200
     -152.890311746583990    21050.088089531382138         1       337       305     1224.5867199866     5041.0767028583     5700.2584571500
     -152.758687689466001    21049.740447886062611         1       337         4     1042.8862187253     6296.4306262275     6935.6516946763
     -152.082789010412000    21055.036394357601239         1       336       338     1052.9174382105     4993.1527077931     5455.5637930778
     -149.491338778343987    21072.260791639138915         1       338       213     1183.0450116788     2835.8642597961     3470.0424033268
     -146.944471002475012    21054.144321629242768         1       302       339     1127.5170976256     4406.7375373348     4790.5486763380
     -143.287632941325001    21051.110035180194245         1       340       341     1044.2363363011     4786.0918878793     5243.8505744039
     -144.655956788710995    21048.372554023688281         1       342       304     1258.2934310730     5157.9997827697     5510.7108897531
     -151.669917632488989    21049.865502556182037         1       343        11      996.8098934917     6791.3168766453     7252.0080181796
     -150.106664145773010    21059.165429898490402         1       340       344     1122.8585432434     4654.3579720396     5041.1919276918
     -148.686678778534997    21055.001047390622261         1       304       340     1208.4880591052     4948.5906090107     5406.9713637079
     -151.604536268406008    21061.140445078315679         1       345       339     1114.6340845459     4398.0039007569     4683.5144292431
     -152.514767083493012    21054.460366023522511         1       346       347     1586.0103056206     3223.0211214763     3917.8318770121
     -151.111123485607010    21055.054252603957138         1       340       314     1025.0383357319     5412.7752460757     5672.0763427028
     -152.663418028856995    21049.108317540452845         1       348       327     1393.2336820865     4390.4948528673     4413.5793793757
     -153.485412995867989    21055.678451479565410         1       349       230     1161.4257518190     3829.3572740971     4250.0829103017
     -153.476147798899007    21054.454565964555513         1       339       349     1141.5743115446     4228.7707235045     4622.1055160163
     -151.793025932994993    21050.138161004346330         1       343       342     1160.7315991890     5588.7741891016     6075.2488378177
     -149.245329814743997    21068.124692533394409         1       350       314     1079.6480407814     3757.9314371716     3979.7440151972
     -144.878872494521005    21051.200591939032165         1       291       351      989.8251944342     5071.5846514084     5603.6726750039
      -83.846854840237697    21043.403420749920770         1       334       334     1403.6816978098     4361.4080176023     5079.9635286435
     -147.333192301694993    21044.166503620705043         1       330        10     1103.2862468621     6206.8477565859     6848.3878689217
     -149.516553183746993    21057.459646692615934         1       352       351     1172.0678748587     4738.9715006669     5219.2271322692
     -149.464833151146991    21057.492171367597621         1       353       354     1520.8376821281     3517.5930136914     3868.6332101763
     -151.908035600275014    21051.673376344788267         1       334       355     1429.1425552941     4333.0456905639     5074.3110179499
     -152.730425439333999    21049.888286911682371         1       291       327     1070.2517678609     5220.4863413650     5677.7057974459
     -151.706831500382009    21054.351078512921958         1       356       357     1402.2564023507     3974.8240879882     4852.2781950289
     -143.556476631093005    21050.456571468414040         1       355       352     1316.4217856351     4439.3563412641     5216.5328138338
     -142.901599423844999    21047.552036242796021         1       357       331     1380.3526434876     4061.1104153281     4922.6113338634
     -151.743342992067994    21050.799619474095380         1       356       334     1327.6262858363     4529.2693681048     5330.0223189019
     -149.525134855196995    21054.822664565719606         1       358       359     1227.2772895222     4581.4818347043     5210.8848644865
     -151.917954656082998    21040.689336560230004         1         6       360     1082.5962327286     6080.9639762155     6706.7719279499
     -152.093215245865991    21065.852260512783687         1       218       213     1325.9018515251     3143.1261676661     3814.3690637480
     -154.717892088030993    21054.394420709049882         1       221       361     1451.4329412451     3358.1626856859     4056.1128036664
     -145.890414853112986    21045.227012952767836         1       362       363     1361.2760774208     3946.0843456419     4679.6936227456
     -146.224875613933989    21047.261324454728310         1       361       362     1356.5112637902     3884.1004153931     4591.7018577244
     -146.942138412068005    21052.222501560350793         1       221       218     1454.5313663411     3243.7436705718     3902.7242013545
     -154.702415353678987    21052.628086797813012         1       363       360     1344.7087250656     4019.3709498242     4767.5603180022
     -151.317029652824004    21061.099646067628782         1       364       365     1119.8756561625     4336.2979818514     4566.8289647441
     -150.428915287415009    21048.029567630423116         1       364         1      990.1750030057     5637.2793553834     5990.3058679413
     -153.107685433074010    21053.049721668146958         1       366       214     1124.5312946723     4246.5842677880     4641.6178154393
     -153.334122304053011    21057.212486523523694         1       365       367     1544.2822435612     3188.9203852009     3281.4530672550
     -146.223006947495008    21054.103289702976326         1       366       365     1025.5728733767     4747.5469096514     5197.4071798520
     -152.176558296406000    21053.397493770549772         1       368       369     1177.5472404058     3867.3922727366     4132.7574255272
     -152.355143813658998    21054.624864974037337         1        29       370      914.6293367491     5499.0610293323     5988.2220694743
     -152.263882949132011    21046.551513255821192         1        29         9      948.5846159371     5787.4253882415     6394.8149502201
     -151.585950884954997    21045.482674511247751         1       370       371     1090.1225918747     4660.9049661484     4738.6294468856
     -151.518844476052010    21053.953701049107622         1       372       373      972.2164879373     4850.6245439426     4903.1136482522
     -151.994966072023999    21051.098708594694472         1       371       370      944.7876009831     5203.5067265431     5670.0118012628
     -153.283123128575994    21054.677924617164535         1       368       371      985.3083498715     4442.5603152653     4788.9988619272
     -152.482877362728004    21060.119433066476631         1       374       369     1131.6932859643     3942.0086184414     4133.5591290424
     -152.706119727107989    21059.878814285602857         1       372       374     1125.1485788046     3914.7840232151     4063.7394726249
     -152.374429414123000    21050.230950107783428         1       375       376     1222.7922501287     4218.0580292713     4415.2334488054
     -154.392455856455001    21078.285301380652527         1       377       378     1269.7313677055     2979.3026934651     3584.9727959320
     -152.484861054753992    21060.931302936071006         1       373       216     1012.7083243336     4483.3453598812     4688.0069913491
     -149.137250068029999    21070.044032112964487         1       216       338     1180.4016793836     2881.6868793989     3528.7577330488
     -152.036826955745994    21041.151605200069753         1         5       379     1069.7299197551     6147.6276451308     6745.7213600790
     -150.383450036493997    21057.476651456418040         1       379       380     1259.4299837403     3994.0029360316     4787.7860416361
     -147.187603249585010    21053.177689303611260         1       381       327     1154.0332958096     4076.5488780099     4492.5937209415
     -145.258351388369988    21054.120194838564203         1       380       382     1073.5407214622     4549.5626146419     5074.1139637626
     -153.684045742162994    21059.841337621855928         1       382       381     1061.7937598475     4754.4676248060     5188.6928571779
     -143.680694775489002    21042.135842139578017         1       383       384     1003.5319580863     5219.3530917406     5765.0768552788
     -151.844725194555991    21045.529889749672293         1       385       386     1217.1513290793     5184.3518863426     5710.6788195760
     -147.075141240552000    21043.293102296935103         1        50        14     1046.7394731750     7354.3317812350     7974.4783989860
     -148.509613682283003    21044.239912355613342         1       104        50     1075.2360798572     6102.7048038687     6684.9846715573
     -152.096484317803004    21047.296066294977209         1       387       104      974.0854005040     5860.1368408213     6325.1893109374
     -152.559086963889001    21056.646831456273503         1       345       388     1046.9786235978     5006.7400167731     5205.4260285508
     -148.565660042621005    21054.614608057629084         1       386       389     1214.3605000682     4963.2906262513     5432.3553574637
     -149.192482852436001    21047.082069483934902         1       390       327     1234.3851158347     4844.6451559807     5419.3617773722
     -150.423708633630014    21052.831751426496339         1       386       391     1241.0892969017     4756.7286639157     5101.3853315650
     -152.404563234214010    21050.721961388393538         1       384       339     1014.3039049571     5331.3043288115     5882.1248366294
     -153.071570863004013    21060.205438124317880         1       392       393     1102.0185126284     4410.2938425648     4925.4657667208
     -152.985022187081000    21056.471816695677262         1       387       393     1105.5871980641     4380.4577530394     4971.6586292198
     -152.374546620995005    21050.675458034365874         1       383       394     1012.0818509440     5324.7131752832     5870.2850425910
     -144.394332107157993    21042.960216121802659         1       327       302     1155.5446737117     4387.7735772398     4752.7664441401
     -144.455014918368988    21051.671487155075738         1       393       395     1113.4314522111     4324.4733589173     4917.8599700322
     -154.390744720626998    21064.434696370411984         1       396       397     1616.2709068632     2637.3087035613     3236.1639372123
     -152.432931801452014    21052.850209337149863         1       395       384     1031.5956199953     5163.2719144217     5703.9300246868
     -156.263310913233994    21075.718771242827643         1       213       213     1168.9977931443     3137.9889952445     3677.9475150059
     -153.617308050365011    21056.941842364740296         1       398       339     1053.9987664816     4618.5915288819     5036.5374553350
     -152.338282366615999    21059.042534262262052         1       399       400     1415.4461142951     3473.6753767036     3975.5168496219
     -150.223114512436013    21047.914901569751237         1       401       402     1075.2621752657     4981.1230187945     5556.2292081295
     -151.873838972585986    21048.257164465569076         1       401        13     1232.5056588242     4537.9520973727     5404.3621931796
     -151.698218791332010    21056.685844840823847         1       403       404     1470.8734524507     3575.9031573649     4039.9380875643
     -153.003149376331010    21056.304795717551315         1       405       406     1336.9755219393     3771.8215690826     4382.3860887257
     -153.007792202081987    21055.865624448910239         1       407       408     1333.6432724711     3779.4501569705     4372.5854194154
     -150.598691796677002    21053.352556057569018         1       409       326     1325.3376109062     3982.6182100625     4513.2730604227
     -150.424076056215000    21054.402489707568748         1       410       409     1266.0371344504     4266.6149105732     4630.3869839300
     -150.914471975298994    21054.993278502086469         1       407       402     1096.3565576390     4819.5575138977     5260.2230062629
     -144.328269260333997    21053.639699427640153         1       407       405     1328.8217324293     3873.5089528928     4438.0836175260
     -150.804092819228998    21058.218273577873333         1       411       412      916.2500576794     4681.7373265987     4768.2289719237
     -151.676385416768994    21058.414483691569330         1       405       413      999.0099421080     4903.4950419628     5043.5687210198
     -148.572941226537012    21062.530534877569153         1       414       415     1170.3429628861     4277.9091556334     4432.0003058095
     -151.727676951364003    21059.284331197275606         1       416       417     1345.5644366642     3911.8408193706     4310.3667418625
     -150.522591150198991    21057.682453993140371         1       414       416     1239.6996885311     4206.4930905526     4593.4763241969
     -153.268771103189010    21052.949053041982552         1       418       419     1123.1120089178     4500.3548537982     4873.3244008084
     -152.583549081986007    21061.440705768352927         1       420       419     1029.9302958149     4304.1891112163     4550.6300706628
     -151.741674373490014    21060.017233409998880         1       421       422     1566.3006518303     3327.3035569286     3861.1652016076
     -142.554425442139006    21051.645694531027402         1       423       409     1281.5351784054     4033.5113847511     4485.3176614929
     -145.799983586411003    21064.846114186446357         1       424       425     1248.1944181094     3811.1387839955     4198.9875058641
     -144.287866005771008    21041.547456710770348         1       366       327     1134.4611384102     4687.9092606710     5005.7325815713
     -153.233367437124997    21064.725500233500497         1       426       407     1328.5307257140     3699.6943066711     4271.7382189731
     -150.915529374616000    21070.406150248658378         1       427       426     1112.4536527838     4044.6317019819     4219.7313535789
     -151.273851921010987    21062.078523811018385         1       424       414     1272.7883534837     3862.6221812732     4328.0598721500
     -150.435825533315011    21054.429726503301936         1       423       428     1261.6828148785     4279.1816969796     4623.1550343904
     -151.693124835739013    21059.071441787997173         1       407       429      991.1959079447     4887.8883351561     5084.4280506808
     -151.641301336167004    21053.249327330213418         1       430       408     1639.9249622863     3606.7497290462     4154.8261335426
     -152.253487844328987    21066.332466705956904         1       399       431     1344.0357893577     3124.4292226227     3656.9860451002
     -154.941020871366987    21062.038416281415266         1       417       408     1326.7025144428     3499.1346141563     4124.1714610107
     -151.909191382636010    21055.386110571609606         1       432       433     1281.5671007429     4049.4978088021     4713.4932493164
     -151.737921289055009    21055.107738113994856         1       399       404     1419.3791639335     3755.8652877205     4261.0659101672
     -145.897390091086010    21051.438726283395226         1       405       399     1343.0708211284     3848.5666959088     4383.7808821325
     -145.795175651563994    21065.020926904096996         1       434       435     1248.6320403831     3809.8516182867     4212.9352353991
     -142.570425811972001    21051.653779298885638         1       414       436     1277.7400946580     4012.3227546858     4473.4593844882
     -150.964596692934009    21070.590628629113780         1       437       438     1112.7831844771     4038.8343226284     4233.3030514941
     -142.829878380747004    21060.776666580204619         1       434       424     1260.4440601520     3896.7722339977     4348.1855399907
     -151.635968892600999    21070.024851535650669         1       427       424     1209.7042878496     3889.6272686154     4194.9492892448
     -150.515009098532005    21057.681075765125570         1       436       439     1243.6817851382     4194.2704691603     4602.5628714844
     -142.598100642328006    21051.653892444410303         1       436       414     1290.3126895226     4022.5106441988     4495.3845803711
     -142.834940456395003    21063.580144767234742         1       437       427     1191.4029094049     3872.1446562269     4112.5070069813
     -150.497957342621987    21055.363681312061090         1       440       441      920.2333730586     4974.7629994856     4991.7952547071
     -151.871643531220002    21062.012709292317595         1       442       400     1380.8145219118     3454.0799051846     4004.7926990312
     -150.039715555628987    21067.954837720841169         1       435       442     1274.1947826632     3843.4757237669     4282.8098624723
     -151.629888364293009    21069.901517411995883         1       437       434     1217.3320655938     3880.7861808795     4218.3348727345
     -149.909659004257009    21056.605286375099240         1       443       444     1714.6564305229     3328.8457540133     3899.5570036143
     -151.630698700971010    21053.244547951031564         1       445       399     1639.2419457669     3615.3492385692     4134.8574579873
     -142.163911272408001    21051.683912634158332         1       441       411      959.5180134668     4698.6378802239     4799.6604504674
     -151.361624227953996    21062.453071476378682         1       413       412      910.4807375301     4570.2810684985     4689.5435036471
     -154.694102496301014    21066.198969944929559         1       408       426     1315.6464019766     3344.3205220954     3939.5835943672
     -150.183229637869005    21061.620812587174441         1       425       423     1307.8777996244     3801.5928947944     4257.6628275331
